Festival,Ano,Dia,Artista,Palco,Tipo de Palco,Nacionalidade
Rock In Rio,2012,01/06,Ivete Sangalo,Palco Mundo,Principal,
Rock In Rio,2012,01/06,Jamie Jones,Tenda Electrónica,Secundário,
Rock In Rio,2012,01/06,José Belo + Zé Salvador,Tenda Electrónica,Secundário,PT
Rock In Rio,2012,01/06,Kings of Swingers,Tenda Electrónica,Secundário,
Rock In Rio,2012,01/06,Lenny Kravitz,Palco Mundo,Principal,
Rock In Rio,2012,01/06,Maceo Plex,Tenda Electrónica,Secundário,
Rock In Rio,2012,01/06,Magazino,Tenda Electrónica,Secundário,PT
Rock In Rio,2012,01/06,Maroon 5,Palco Mundo,Principal,
Rock In Rio,2012,01/06,Orelha Negra,Palco Sunset Rock In Rio,Secundário,PT
Rock In Rio,2012,01/06,The Black Mamba + Tiago Bettencourt,Palco Sunset Rock In Rio,Secundário,PT
Rock In Rio,2012,2/06,Amor Electro + Moska,Palco Sunset Rock In Rio,Secundário,PT
Rock In Rio,2012,2/06,Ana Free +The Monomes,Palco Sunset Rock In Rio,Secundário,PT
Rock In Rio,2012,2/06,Bryan Adams,Palco Mundo,Principal,
Rock In Rio,2012,2/06,DJ Poppy,Tenda Electrónica,Secundário,PT
Rock In Rio,2012,2/06,Johnwaynes,Tenda Electrónica,Secundário,
Rock In Rio,2012,2/06,Joss Stone,Palco Mundo,Principal,
Rock In Rio,2012,2/06,Luís Represas & João Gil + Jorge Palma,Palco Sunset Rock In Rio,Secundário,PT
Rock In Rio,2012,2/06,Masters at Work,Tenda Electrónica,Secundário,
Rock In Rio,2012,2/06,Miguel Rendeiro,Tenda Electrónica,Secundário,PT
Rock In Rio,2012,2/06,Stevie Wonder,Palco Mundo,Principal,
Rock In Rio,2012,2/06,The Gift,Palco Mundo,Principal,PT
Rock In Rio,2012,2/06,The Martinez Brothers,Tenda Electrónica,Secundário,
Rock In Rio,2012,25/05,Bis Boys Please,Tenda Electrónica,Secundário,
Rock In Rio,2012,25/05,Chase & Status,Tenda Electrónica,Secundário,
Rock In Rio,2012,25/05,Dr. Lektroluv,Tenda Electrónica,Secundário,
Rock In Rio,2012,25/05,Evanescence,Palco Mundo,Principal,
Rock In Rio,2012,25/05,Kreator + Andreas Kisser,Palco Sunset Rock In Rio,Secundário,PT
Rock In Rio,2012,25/05,Leo Janeiro,Tenda Electrónica,Secundário,
Rock In Rio,2012,25/05,Life is a Loop,Tenda Electrónica,Secundário,
Rock In Rio,2012,25/05,Mão Morta + Mário Laginha,Palco Sunset Rock In Rio,Secundário,PT
Rock In Rio,2012,25/05,Mastodon,Palco Mundo,Principal,
Rock In Rio,2012,25/05,Metallica,Palco Mundo,Principal,
Rock In Rio,2012,25/05,Ramp + Teratron,Palco Sunset Rock In Rio,Secundário,PT
Rock In Rio,2012,25/05,Sepultura,Palco Mundo,Principal,
Rock In Rio,2012,25/05,Tha Lovely Bastards,Tenda Electrónica,Secundário,
Rock In Rio,2012,26/5,Azari & III,Tenda Electrónica,Secundário,
Rock In Rio,2012,26/5,Limp Bizkit,Palco Mundo,Principal,
Rock In Rio,2012,26/5,Linkin Park,Palco Mundo,Principal,
Rock In Rio,2012,26/5,Mafalda Veiga + Marcelo Jeneci,Palco Sunset Rock In Rio,Secundário,PT
Rock In Rio,2012,26/5,Miguel Quintão,Tenda Electrónica,Secundário,PT
Rock In Rio,2012,26/5,Mirror People,Tenda Electrónica,Secundário,PT
Rock In Rio,2012,26/5,Punks Jump Up,Tenda Electrónica,Secundário,
Rock In Rio,2012,26/5,Rita Redshoes + Moreno Veloso,Palco Sunset Rock In Rio,Secundário,PT
Rock In Rio,2012,26/5,Smashing Pumpkins,Palco Mundo,Principal,
Rock In Rio,2012,26/5,The Discotexas Band,Tenda Electrónica,Secundário,PT
Rock In Rio,2012,26/5,The Magician,Tenda Electrónica,Secundário,
Rock In Rio,2012,26/5,The Offspring,Palco Mundo,Principal,
Rock In Rio,2012,26/5,Xutos & Pontapés + Titãs,Palco Sunset Rock In Rio,Secundário,PT
Rock In Rio,2012,3/06,Bruce Springsteen,Palco Mundo,Principal,
Rock In Rio,2012,3/06,Carminho,Palco Sunset Rock In Rio,Secundário,PT
Rock In Rio,2012,3/06,David Fonseca,Palco Sunset Rock In Rio,Secundário,PT
Rock In Rio,2012,3/06,DJ Dixon,Tenda Electrónica,Secundário,
Rock In Rio,2012,3/06,DJ Harvey,Tenda Electrónica,Secundário,
Rock In Rio,2012,3/06,DJ Vibe,Tenda Electrónica,Secundário,PT
Rock In Rio,2012,3/06,dOP,Tenda Electrónica,Secundário,
Rock In Rio,2012,3/06,James,Palco Mundo,Principal,
Rock In Rio,2012,3/06,Kaiser Chiefs,Palco Mundo,Principal,
Rock In Rio,2012,3/06,Rui Veloso,Palco Sunset Rock In Rio,Secundário,PT
Rock In Rio,2012,3/06,Stereo Addiction,Tenda Electrónica,Secundário,PT
Rock In Rio,2012,3/06,Xutos & Pontapés,Palco Mundo,Principal,
Rock In Rio,2014,01/06,Bombay Bicycle Club,Palco Vodafone,Secundário,
Rock In Rio,2014,01/06,Jessie J,Palco Mundo,Principal,
Rock In Rio,2014,01/06,João Pedro Pais e Jorge Palma,Palco Mundo,Principal,
Rock In Rio,2014,01/06,John Digweed,Tenda Electrónica,Secundário,
Rock In Rio,2014,01/06,Justin Timberlake,Palco Mundo,Principal,
Rock In Rio,2014,01/06,Kika,Tenda Electrónica,Secundário,
Rock In Rio,2014,01/06,Linda Martini,Palco Vodafone,Secundário,
Rock In Rio,2014,01/06,Mac Miller,Palco Mundo,Principal,
Rock In Rio,2014,01/06,Pena,Tenda Electrónica,Secundário,
Rock In Rio,2014,01/06,Renato Ratier,Tenda Electrónica,Secundário,
Rock In Rio,2014,01/06,Twofold + SwitchSt(d)ance,Tenda Electrónica,Secundário,
Rock In Rio,2014,01/06,Underground Sound of Lisbon,Tenda Electrónica,Secundário,
Rock In Rio,2014,01/06,Vira Casaca,Palco Vodafone,Secundário,
Rock In Rio,2014,25/05,Boss Ac & Áurea,Palco Mundo,Principal,
Rock In Rio,2014,25/05,Cais Sodré Funk Connection,Palco Vodafone,Secundário,
Rock In Rio,2014,25/05,Claptone,Tenda Electrónica,Secundário,
Rock In Rio,2014,25/05,DJ Ride,Tenda Electrónica,Secundário,
Rock In Rio,2014,25/05,Ivete Sangalo,Palco Mundo,Principal,
Rock In Rio,2014,25/05,Le Youth,Tenda Electrónica,Secundário,
Rock In Rio,2014,25/05,Paloma Faith,Palco Mundo,Principal,
Rock In Rio,2014,25/05,Pretty Lights,Tenda Electrónica,Secundário,
Rock In Rio,2014,25/05,Robbie Williams,Palco Mundo,Principal,
Rock In Rio,2014,25/05,Silva,Palco Vodafone,Secundário,
Rock In Rio,2014,25/05,The Hound,Palco Vodafone,Secundário,
Rock In Rio,2014,25/05,Voxels,Tenda Electrónica,Secundário,
Rock In Rio,2014,29/05,DJ Morgana B2B Wicctofly,Tenda Electrónica,Secundário,
Rock In Rio,2014,29/05,DJ Vibe B2B Rui Vargas,Tenda Electrónica,Secundário,
Rock In Rio,2014,29/05,Frankie Chavez,Palco Vodafone,Secundário,
Rock In Rio,2014,29/05,Gary Clark Jr.,Palco Mundo,Principal,
Rock In Rio,2014,29/05,Jiggy B2B A. Paul,Tenda Electrónica,Secundário,
Rock In Rio,2014,29/05,Magazino & Ari,Tenda Electrónica,Secundário,
Rock In Rio,2014,29/05,Miguel Quintão,Tenda Electrónica,Secundário,
Rock In Rio,2014,29/05,Mirror People,Tenda Electrónica,Secundário,
Rock In Rio,2014,29/05,Miss Sheila,Tenda Electrónica,Secundário,
Rock In Rio,2014,29/05,Projecto Kaya,Palco Vodafone,Secundário,
Rock In Rio,2014,29/05,Rui Veloso com Lenine e Angelique Kidjo,Palco Mundo,Principal,
Rock In Rio,2014,29/05,The Rolling Stones,Palco Mundo,Principal,
Rock In Rio,2014,29/05,Triptides,Palco Vodafone,Secundário,
Rock In Rio,2014,29/05,Xutos & Pontapés,Palco Mundo,Principal,
Rock In Rio,2014,30/05,Bis Boys Please,Tenda Electrónica,Secundário,
Rock In Rio,2014,30/05,Blood Orange,Palco Vodafone,Secundário,
Rock In Rio,2014,30/05,Caffeinna,Palco Vodafone,Secundário,
Rock In Rio,2014,30/05,Capital Inicial,Palco Mundo,Principal,
Rock In Rio,2014,30/05,Claude von Stroke,Tenda Electrónica,Secundário,
Rock In Rio,2014,30/05,Hercules and Love Affair,Tenda Electrónica,Secundário,
Rock In Rio,2014,30/05,Linkin Park,Palco Mundo,Principal,
Rock In Rio,2014,30/05,Octa Push,Tenda Electrónica,Secundário,
Rock In Rio,2014,30/05,Queens of The Stone Age,Palco Mundo,Principal,
Rock In Rio,2014,30/05,Salto,Palco Vodafone,Secundário,
Rock In Rio,2014,30/05,Steve Aoki,Palco Mundo,Principal,
Rock In Rio,2014,30/05,Tiga,Tenda Electrónica,Secundário,
Rock In Rio,2014,31/05,Apollonia,Tenda Electrónica,Secundário,
Rock In Rio,2014,31/05,Arcade Fire,Palco Mundo,Principal,
Rock In Rio,2014,31/05,Benoit & Sergio,Tenda Electrónica,Secundário,
Rock In Rio,2014,31/05,Capitão Fausto,Palco Vodafone,Secundário,
Rock In Rio,2014,31/05,Ed Sheeran,Palco Mundo,Principal,
Rock In Rio,2014,31/05,Flow & Zeo,Tenda Electrónica,Secundário,
Rock In Rio,2014,31/05,Frivolous,Tenda Electrónica,Secundário,
Rock In Rio,2014,31/05,"Homenagem a António Variações com: Linda Martini, Gisela João, Rui Pregal da Cunha e Deolinda",Palco Mundo,Principal,
Rock In Rio,2014,31/05,Lorde,Palco Mundo,Principal,
Rock In Rio,2014,31/05,Ramboiage,Tenda Electrónica,Secundário,
Rock In Rio,2014,31/05,Unifryer,Palco Vodafone,Secundário,
Rock In Rio,2014,31/05,Wild Beasts,Palco Vodafone,Secundário,
Rock In Rio,2014,,Banba,Palco Rock Street,Secundário,
Rock In Rio,2014,,Drowning Bride,Palco Rock Street,Secundário,
Rock In Rio,2014,,For Pete Sake,Palco Rock Street,Secundário,
Rock In Rio,2014,,Heymoonshake,Palco Rock Street,Secundário,
Rock In Rio,2014,,Irish Party,Palco Rock Street,Secundário,
Rock In Rio,2014,,Lisa Lottie,Palco Rock Street,Secundário,
Rock In Rio,2014,,MellingPot,Palco Rock Street,Secundário,
Rock In Rio,2014,,RSBB,Palco Rock Street,Secundário,
Rock In Rio,2014,,Terra Celta,Palco Rock Street,Secundário,
Rock In Rio,2016,19/05,Bruce Springsteen,Palco Mundo,Principal,
Rock In Rio,2016,19/05,CVLT,Pool Parties,Secundário,PT
Rock In Rio,2016,19/05,DJ Al,Pool Parties,Secundário,PT
Rock In Rio,2016,19/05,Fandango,Tenda Electrónica,Secundário,PT
Rock In Rio,2016,19/05,Keep Razors Sharp,Palco Vodafone,Secundário,PT
Rock In Rio,2016,19/05,Mano Le Tough,Tenda Electrónica,Secundário,
Rock In Rio,2016,19/05,Mary B,Pool Parties,Secundário,PT
Rock In Rio,2016,19/05,Miguel Quintão & Álvaro Costa,Tenda Electrónica,Secundário,PT
Rock In Rio,2016,19/05,Pixel 82,Tenda Electrónica,Secundário,
Rock In Rio,2016,19/05,Psychemagik,Tenda Electrónica,Secundário,
Rock In Rio,2016,19/05,Stereophonics,Palco Mundo,Principal,
Rock In Rio,2016,19/05,The Black Lips,Palco Vodafone,Secundário,
Rock In Rio,2016,19/05,The Sunflowers,Palco Vodafone,Secundário,
Rock In Rio,2016,19/05,Xutos & Pontapés,Palco Mundo,Principal,PT
Rock In Rio,2016,20/05,Boogarins,Palco Vodafone,Secundário,PT
Rock In Rio,2016,20/05,Carl Cox,Tenda Electrónica,Secundário,
Rock In Rio,2016,20/05,Carlos Manaça,Tenda Electrónica,Secundário,PT
Rock In Rio,2016,20/05,Conti & Leozinho,Tenda Electrónica,Secundário,
Rock In Rio,2016,20/05,DJ Poppy,Pool Parties,Secundário,
Rock In Rio,2016,20/05,DJ Vibe,Tenda Electrónica,Secundário,PT
Rock In Rio,2016,20/05,Fauvrelle,Pool Parties,Secundário,
Rock In Rio,2016,20/05,Fergie,Palco Mundo,Principal,
Rock In Rio,2016,20/05,Mika,Palco Mundo,Principal,
Rock In Rio,2016,20/05,Octave One,Tenda Electrónica,Secundário,
Rock In Rio,2016,20/05,Paul Day,Pool Parties,Secundário,
Rock In Rio,2016,20/05,Pista,Palco Vodafone,Secundário,PT
Rock In Rio,2016,20/05,Queen + Adam Lambert,Palco Mundo,Principal,
Rock In Rio,2016,20/05,Sensible Soccers,Palco Vodafone,Secundário,PT
Rock In Rio,2016,27/05,Beatbombers,Tenda Electrónica,Secundário,PT
Rock In Rio,2016,27/05,Cave Story,Palco Vodafone,Secundário,PT
Rock In Rio,2016,27/05,Dj Neri,Pool Parties,Secundário,PT
Rock In Rio,2016,27/05,Glockenwise,Palco Vodafone,Secundário,PT
Rock In Rio,2016,27/05,Grognation,Pool Parties,Secundário,PT
Rock In Rio,2016,27/05,Holly,Pool Parties,Secundário,PT
Rock In Rio,2016,27/05,Hollywood Vampire,Palco Mundo,Principal,
Rock In Rio,2016,27/05,Hudson Mohawke,Tenda Electrónica,Secundário,
Rock In Rio,2016,27/05,John Player Special,Tenda Electrónica,Secundário,
Rock In Rio,2016,27/05,Korn,Palco Mundo,Principal,
Rock In Rio,2016,27/05,Metz,Palco Vodafone,Secundário,
Rock In Rio,2016,27/05,Nightmares On Wax,Tenda Electrónica,Secundário,
Rock In Rio,2016,27/05,Rival Sons,Palco Mundo,Principal,
Rock In Rio,2016,27/05,Serginho,Tenda Electrónica,Secundário,
Rock In Rio,2016,28/05,Alok,Tenda Electrónica,Secundário,
Rock In Rio,2016,28/05,Amanda Chang,Tenda Electrónica,Secundário,
Rock In Rio,2016,28/05,Capitão Fausto,Palco Vodafone,Secundário,PT
Rock In Rio,2016,28/05,D.A.M.A & Gabriel o Pensador,Palco Mundo,Principal,
Rock In Rio,2016,28/05,Dan Maarten,Pool Parties,Secundário,
Rock In Rio,2016,28/05,Diego Miranda,Tenda Electrónica,Secundário,PT
Rock In Rio,2016,28/05,Dynamic Duo,Pool Parties,Secundário,
Rock In Rio,2016,28/05,Ivete Sangalo,Palco Mundo,Principal,
Rock In Rio,2016,28/05,Maroon 5,Palco Mundo,Principal,
Rock In Rio,2016,28/05,Mighty Sands,Palco Vodafone,Secundário,
Rock In Rio,2016,28/05,Olga Ryazanova,Pool Parties,Secundário,
Rock In Rio,2016,28/05,Pedro Cazanova,Tenda Electrónica,Secundário,PT
Rock In Rio,2016,28/05,Real Estate,Palco Vodafone,Secundário,
Rock In Rio,2016,28/05,Sigala,Tenda Electrónica,Secundário,
Rock In Rio,2016,29/05,Avicii,Palco Mundo,Principal,
Rock In Rio,2016,29/05,B Fachada,Palco Vodafone,Secundário,PT
Rock In Rio,2016,29/05,Charlie Puth,Palco Mundo,Principal,
Rock In Rio,2016,29/05,Cruz & Kaezer,Pool Parties,Secundário,
Rock In Rio,2016,29/05,Gus Gus,Tenda Electrónica,Secundário,
Rock In Rio,2016,29/05,Hinds,Palco Vodafone,Secundário,
Rock In Rio,2016,29/05,HNRG,Pool Parties,Secundário,
Rock In Rio,2016,29/05,Isaura,Palco Vodafone,Secundário,PT
Rock In Rio,2016,29/05,Ivete Sangalo,Palco Mundo,Principal,
Rock In Rio,2016,29/05,Louisahhh!!!,Tenda Electrónica,Secundário,
Rock In Rio,2016,29/05,Paranoid London,Tenda Electrónica,Secundário,
Rock In Rio,2016,29/05,Ramboiage,Pool Parties,Secundário,
Rock In Rio,2016,29/05,Renato Ratier,Tenda Electrónica,Secundário,
Rock In Rio,2016,29/05,Rodriguez Jr.,Tenda Electrónica,Secundário,
Rock In Rio,2016,,Musical Rock In Rio,Palco Mundo,Principal,
Rock In Rio,2018,23/06,AnaVitória,Music Valley,Secundário,
Rock In Rio,2018,23/06,Bastille,Palco Mundo,Principal,
Rock In Rio,2018,23/06,Bonga,EDP Rock Street África,Secundário,
Rock In Rio,2018,23/06,Carolina Deslandes,Music Valley,Secundário,PT
Rock In Rio,2018,23/06,Da Chick Foxy Band,Music Valley,Secundário,PT
Rock In Rio,2018,23/06,Diogo Piçarra,Palco Mundo,Principal,PT
Rock In Rio,2018,23/06,DJ Vibe,Music Valley,Secundário,PT
Rock In Rio,2018,23/06,Funkamente,Music Valley,Secundário,PT
Rock In Rio,2018,23/06,Haim,Palco Mundo,Principal,
Rock In Rio,2018,23/06,Kimi Djabaté,EDP Rock Street África,Secundário,
Rock In Rio,2018,23/06,Moullinex,Music Valley,Secundário,PT
Rock In Rio,2018,23/06,Muse,Palco Mundo,Principal,
Rock In Rio,2018,23/06,Tabanka Djaz,EDP Rock Street África,Secundário,
Rock In Rio,2018,24/06,Agir,Palco Mundo,Principal,PT
Rock In Rio,2018,24/06,Anitta,Palco Mundo,Principal,
Rock In Rio,2018,24/06,Baloji,EDP Rock Street África,Secundário,
Rock In Rio,2018,24/06,Bispo,Music Valley,Secundário,PT
Rock In Rio,2018,24/06,Bruno Mars,Palco Mundo,Principal,
Rock In Rio,2018,24/06,Demi Lovato,Palco Mundo,Principal,
Rock In Rio,2018,24/06,Dillaz,Music Valley,Secundário,PT
Rock In Rio,2018,24/06,DJ Kamala,Music Valley,Secundário,PT
Rock In Rio,2018,24/06,Ferro Gaita,EDP Rock Street África,Secundário,
Rock In Rio,2018,24/06,HMB,Music Valley,Secundário,PT
Rock In Rio,2018,24/06,Karlon,EDP Rock Street África,Secundário,
Rock In Rio,2018,24/06,Língua Franca,Music Valley,Secundário,PT
Rock In Rio,2018,24/06,Mishlawi,Music Valley,Secundário,PT
Rock In Rio,2018,24/06,Supa Squad,Music Valley,Secundário,PT
Rock In Rio,2018,29/06,A'Mosi Just a Label,EDP Rock Street África,Secundário,
Rock In Rio,2018,29/06,Capitão Fausto,Music Valley,Secundário,PT
Rock In Rio,2018,29/06,Crazy Town,Music Valley,Secundário,
Rock In Rio,2018,29/06,Ena Pá 2000,Music Valley,Secundário,PT
Rock In Rio,2018,29/06,Haddaway,Music Valley,Secundário,
Rock In Rio,2018,29/06,James,Palco Mundo,Principal,
Rock In Rio,2018,29/06,Manel Cruz,Music Valley,Secundário,PT
Rock In Rio,2018,29/06,Moh! Kouyaté,EDP Rock Street África,Secundário,
Rock In Rio,2018,29/06,Nástio Mosquito & Dzzz Band,EDP Rock Street África,Secundário,
Rock In Rio,2018,29/06,The Chemical Brothers,Palco Mundo,Principal,
Rock In Rio,2018,29/06,The Killers,Palco Mundo,Principal,
Rock In Rio,2018,29/06,Xutos & Pontapés,Palco Mundo,Principal,PT
Rock In Rio,2018,30/06,Batuk,EDP Rock Street África,Secundário,
Rock In Rio,2018,30/06,Blaya,Music Valley,Secundário,PT
Rock In Rio,2018,30/06,Carlão,Music Valley,Secundário,PT
Rock In Rio,2018,30/06,Diego Miranda,Music Valley,Secundário,PT
Rock In Rio,2018,30/06,Hailee Steinfeld,Palco Mundo,Principal,
Rock In Rio,2018,30/06,Ivete Sangalo,Palco Mundo,Principal,
Rock In Rio,2018,30/06,Jessie J,Palco Mundo,Principal,
Rock In Rio,2018,30/06,Karetus,Music Valley,Secundário,PT
Rock In Rio,2018,30/06,Katy Perry,Palco Mundo,Principal,
Rock In Rio,2018,30/06,Paulo Flores,EDP Rock Street África,Secundário,
Rock In Rio,2018,30/06,Selma Uamusse,EDP Rock Street África,Secundário,
Rock In Rio,2018,30/06,Vintage Culture,Music Valley,Secundário,
Sudoeste,2009,05/08,Steve Bug,GrooveBox,Secundário,
Sudoeste,2009,05/08,Zé Salvador & André Cascais,GrooveBox,Secundário,
Sudoeste,2009,05/08,Gruber & Nuernberg,GrooveBox,Secundário,
Sudoeste,2009,05/08,José Belo,GrooveBox,Secundário,
Sudoeste,2009,05/08,Heartbreakerz,GrooveBox,Secundário,
Sudoeste,2009,06/08,Ebony Bones,Palco TMN,Principal,
Sudoeste,2009,06/08,Buraka Som Sistema,Palco TMN,Principal,
Sudoeste,2009,06/08,Macaco,Palco TMN,Principal,
Sudoeste,2009,06/08,The National,Palco TMN,Principal,
Sudoeste,2009,06/08,Mallu Magalhães,Palco Planeta Sudoeste,Secundário,
Sudoeste,2009,06/08,The Veils,Palco Planeta Sudoeste,Secundário,
Sudoeste,2009,06/08,Devotchka,Palco Planeta Sudoeste,Secundário,
Sudoeste,2009,06/08,Marcelo Camelo,Palco Planeta Sudoeste,Secundário,
Sudoeste,2009,06/08,Anthony B,Palco Positive Vibes,Secundário,
Sudoeste,2009,06/08,Innastereo,Palco Positive Vibes,Secundário,
Sudoeste,2009,06/08,Miss Kittin & The Hacker,Groovebox,Secundário,
Sudoeste,2009,06/08,D.I.S.C.O Texas Showcase,Groovebox,Secundário,
Sudoeste,2009,06/08,Intelectronik,Groovebox,Secundário,
Sudoeste,2009,06/08,Fritus Potatoes Suicide,Groovebox,Secundário,
Sudoeste,2009,06/08,Photonz,Groovebox,Secundário,
Sudoeste,2009,07/08,Zero 7,Palco TMN,Principal,
Sudoeste,2009,07/08,Mariza,Palco TMN,Principal,
Sudoeste,2009,07/08,Madcon,Palco TMN,Principal,
Sudoeste,2009,07/08,Carlinhos Brown,Palco TMN,Principal,
Sudoeste,2009,07/08,Legendary Tigerman,Palco Planeta Sudoeste,Secundário,
Sudoeste,2009,07/08,Muchachito Bombo Infierno,Palco Planeta Sudoeste,Secundário,
Sudoeste,2009,07/08,The Pinkertones,Palco Planeta Sudoeste,Secundário,
Sudoeste,2009,07/08,Pastora,Palco Planeta Sudoeste,Secundário,
Sudoeste,2009,07/08,Marrokan & The Charly Skank Band,Palco Positive Vibes,Secundário,
Sudoeste,2009,07/08,Âme Frank + Henrik Schwartz + Dixon,Groovebox,Secundário,
Sudoeste,2009,07/08,Magazino,Groovebox,Secundário,
Sudoeste,2009,07/08,João Maria,Groovebox,Secundário,
Sudoeste,2009,07/08,António Alves,Groovebox,Secundário,
Sudoeste,2009,07/08,DJ Tiago,Groovebox,Secundário,
Sudoeste,2009,08/08,Etienne de Crécy,Palco TMN,Principal,
Sudoeste,2009,08/08,Faith No More,Palco TMN,Principal,
Sudoeste,2009,08/08,Jet,Palco TMN,Principal,
Sudoeste,2009,08/08,Blind Zero,Palco TMN,Principal,
Sudoeste,2009,08/08,X-Wife,Palco TMN,Principal,
Sudoeste,2009,08/08,John Is Gone,Palco Planeta Sudoeste,Secundário,
Sudoeste,2009,08/08,Dr1ve com Lúcia Moniz,Palco Planeta Sudoeste,Secundário,
Sudoeste,2009,08/08,Giro FlorCaveira,Palco Planeta Sudoeste,Secundário,
Sudoeste,2009,08/08,Mad Caddies,Palco Positive Vibes,Secundário,
Sudoeste,2009,08/08,Richie Campbell,Palco Positive Vibes,Secundário,
Sudoeste,2009,08/08,Matthias Tanzmann,Groovebox,Secundário,
Sudoeste,2009,08/08,Stereo Addiction,Groovebox,Secundário,
Sudoeste,2009,08/08,Freshkitos,Groovebox,Secundário,
Sudoeste,2009,08/08,Hugo Santana,Groovebox,Secundário,
Sudoeste,2009,08/08,Mary B,Groovebox,Secundário,
Sudoeste,2009,09/08,Basement Jaxx,Palco TMN,Principal,
Sudoeste,2009,09/08,Au Revoir Simone,Palco TMN,Principal,
Sudoeste,2009,09/08,Lilly Allen,Palco TMN,Principal,
Sudoeste,2009,09/08,Amy Macdonald,Palco TMN,Principal,
Sudoeste,2009,09/08,Marcelo D2,Palco TMN,Principal,
Sudoeste,2009,09/08,Gomo,Palco TMN,Principal,
Sudoeste,2009,09/08,Caravan Palace,Palco Planeta Sudoeste,Secundário,
Sudoeste,2009,09/08,Virgem Suta,Palco Planeta Sudoeste,Secundário,
Sudoeste,2009,09/08,Anaquim,Palco Planeta Sudoeste,Secundário,
Sudoeste,2009,09/08,Bunnyranch,Palco Planeta Sudoeste,Secundário,
Sudoeste,2009,09/08,Third World,Palco Positive Vibes,Secundário,
Sudoeste,2009,09/08,Freddy Locks,Palco Positive Vibes,Secundário,
Sudoeste,2009,09/08,Rui Vargas,Groovebox,Secundário,
Sudoeste,2009,09/08,Raresh,Groovebox,Secundário,
